,timestamp,blocktime,hashrate,median_single_trans,fee_percent_in_reward,fees,price,total_send_usd,transaction_number,diff
1451,2019-12-22,0.288,154445288169570.0,,3.882,0.0902,132.35,240084187.0,631635.0,2565197255589467.0
1452,2019-12-23,0.284,154680569351620.0,,3.335,0.0799,129.08,156545004.0,602814.0,2534887005052100.0
1453,2019-12-24,0.289,150672571975632.0,,3.226,0.0801,126.542,184750036.0,565093.0,2506453062724700.0
1454,2019-12-25,0.288,150038014397430.0,,3.303,0.0791,126.986,148227794.0,586645.0,2488730631795398.0
1455,2019-12-26,0.287,151235482854918.0,,3.163,0.0774,126.388,159047767.0,579990.0,2492178193150642.0
1456,2019-12-27,0.284,154455783538962.0,,2.743,0.0759,128.374,126883918.0,516349.0,2529318299916527.0
1457,2019-12-28,0.286,154876292152520.0,,2.658,0.0806,131.845,134404075.0,480131.0,2559612836228634.0
1458,2019-12-29,0.287,154652790395040.0,,3.173,0.0809,134.025,196414671.0,584426.0,2548326416155000.0
1459,2019-12-30,0.289,152627095525800.0,,3.168,0.0889,131.732,273312745.0,554215.0,2525715320312598.0
1460,2019-12-31,0.289,147420240635220.0,,2.728,0.0845,131.352,81164059.0,466526.0,2455803530504161.0
1461,2020-01-01,0.254,153473647907190.0,,2.307,0.0742,129.5,144820956.0,505639.0,2222097715613600.0
1462,2020-01-02,0.221,157907878383400.0,,2.349,0.0773,131.522,243626005.0,581641.0,1983099873682300.0
1463,2020-01-03,0.219,166106171495940.0,,1.906,0.0664,134.662,152506767.0,559074.0,2077179211740500.0
1464,2020-01-04,0.222,160830266361280.0,,1.882,0.0702,137.648,123974581.0,524664.0,2041128402171200.0
1465,2020-01-05,0.219,163490556563110.0,,2.47,0.0825,141.505,236323126.0,626525.0,2031846142514500.0
1466,2020-01-06,0.22,167171337367500.0,,2.442,0.0778,143.178,201062329.0,646478.0,2107075773207027.0
1467,2020-01-07,0.222,163804273023300.0,,2.925,0.0929,143.216,277970695.0,653759.0,2065259962913800.0
1468,2020-01-08,0.221,159781088208270.0,,2.401,0.0775,139.364,186854134.0,621399.0,2015076915533400.0
1469,2020-01-09,0.22,165532069926300.0,,2.79,0.0952,139.979,185294698.0,605095.0,2077129466563400.0
1470,2020-01-10,0.221,166705689832830.0,,2.179,0.0821,144.078,195150566.0,549612.0,2096246941413100.0
1471,2020-01-11,0.221,165171163226410.0,,2.015,0.0797,144.71,145576429.0,523951.0,2074522124474636.0
1472,2020-01-12,0.22,165177293822830.0,,2.389,0.0878,144.449,207331322.0,565389.0,2079807344272100.0
1473,2020-01-13,0.221,164956712862290.0,,3.01,0.116,154.823,402203076.0,671748.0,2073116523895200.0
1474,2020-01-14,0.222,167671788705440.0,,2.817,0.0961,165.058,346318123.0,698399.0,2119492558243200.0
1475,2020-01-15,0.22,165254702870480.0,,2.392,0.0803,162.487,274684870.0,693649.0,2084330104282000.0
1476,2020-01-16,0.22,167103087070430.0,,2.538,0.0924,169.11,268380066.0,676556.0,2081315069202300.0
1477,2020-01-17,0.221,164370725387270.0,,2.378,0.0948,172.566,298690792.0,628164.0,2074514010651600.0
1478,2020-01-18,0.219,165769977005360.0,,2.234,0.0899,170.463,202108461.0,615368.0,2068050858230200.0
1479,2020-01-19,0.221,165912434125530.0,,2.079,0.0823,166.201,176899408.0,599266.0,2096662253675900.0
1480,2020-01-20,0.219,167443300663820.0,,1.915,0.0824,168.009,165900116.0,558962.0,2096823935938257.0
1481,2020-01-21,0.222,164658479058520.0,,1.788,0.083,168.66,155736061.0,513767.0,2091256328104500.0
1482,2020-01-22,0.219,166596659516480.0,,1.779,0.0758,163.656,183813892.0,552533.0,2076160913546900.0
1483,2020-01-23,0.221,168241369451520.0,,1.76,0.0814,160.978,241678762.0,497135.0,2127291573214112.0
1484,2020-01-24,0.222,165905028859980.0,,1.35,0.0701,160.471,72662563.0,435515.0,2093259998364700.0
1485,2020-01-25,0.222,163823518582010.0,,1.378,0.0738,163.699,100762757.0,428804.0,2072439146289000.0
1486,2020-01-26,0.22,165497259848080.0,,1.644,0.0832,168.986,182868486.0,476541.0,2076663267369300.0
1487,2020-01-27,0.221,162233382675640.0,,1.842,0.0853,172.297,205569234.0,526284.0,2053844820197400.0
1488,2020-01-28,0.22,166196065751140.0,,1.887,0.0863,176.67,223901759.0,551529.0,2083501344068000.0
1489,2020-01-29,0.223,162005795867580.0,,2.17,0.0969,177.441,241306064.0,566052.0,2057670600140500.0
1490,2020-01-30,0.222,163947136268760.0,,2.136,0.0949,181.274,347765953.0,583358.0,2057786591583800.0
1491,2020-01-31,0.222,161280318991260.0,,1.938,0.0917,182.556,200116988.0,545761.0,2046568155383800.0
1492,2020-02-01,0.22,166366979837170.0,,1.9,0.0988,188.245,207984135.0,530094.0,2092379465869000.0
1493,2020-02-02,0.221,165956135983130.0,,2.242,0.0986,190.209,251423147.0,621191.0,2083430727963700.0
1494,2020-02-03,0.219,169227811863030.0,,2.443,0.128,188.243,295950722.0,524476.0,2103272697183429.0
1495,2020-02-04,0.223,166350512748260.0,,2.993,0.141,196.261,310196506.0,610780.0,2100043328021104.0
1496,2020-02-05,0.221,167227562320940.0,,3.237,0.168,210.079,486875024.0,606505.0,2094086858150800.0
1497,2020-02-06,0.221,166957799874160.0,,3.34,0.172,220.197,530846966.0,626252.0,2089933217606200.0
1498,2020-02-07,0.223,169783742043040.0,,2.737,0.134,223.428,289147715.0,661649.0,2142113384249000.0
1499,2020-02-08,0.222,167140842266510.0,,2.501,0.133,227.591,299041623.0,628631.0,2114044934169100.0
1500,2020-02-09,0.218,169123961177940.0,,2.681,0.131,223.036,407322402.0,668760.0,2115393973843500.0
1501,2020-02-10,0.22,171011134920330.0,,2.899,0.136,226.63,326158144.0,709280.0,2144844448104149.0
1502,2020-02-11,0.223,171986835452540.0,,3.896,0.19,255.953,708667253.0,798162.0,2164395097019903.0
1503,2020-02-12,0.222,174675732827110.0,,3.704,0.19,268.112,618656029.0,764763.0,2195762536568487.0
1504,2020-02-13,0.222,176201528524470.0,,3.552,0.185,272.711,521217046.0,771827.0,2201248443070200.0
1505,2020-02-14,0.222,175946280899730.0,,3.383,0.198,277.514,524104864.0,699151.0,2215859921854300.0
1506,2020-02-15,0.22,177476604938540.0,,3.603,0.236,263.509,443439946.0,661490.0,2217224458990700.0
1507,2020-02-16,0.223,177050956540340.0,,3.302,0.176,254.059,678978435.0,695366.0,2233264117688700.0
1508,2020-02-17,0.222,178177683420400.0,,3.086,0.167,272.183,615635747.0,733983.0,2242189349936200.0
1509,2020-02-18,0.22,186385029422640.0,,3.28,0.196,278.069,494238634.0,695837.0,2314349424855200.0
1510,2020-02-19,0.222,179714645347250.0,,3.33,0.193,258.194,586165486.0,689600.0,2269276364975700.0
1511,2020-02-20,0.222,176900179399220.0,,2.396,0.134,262.603,448899856.0,670542.0,2236946954561042.0
1512,2020-02-21,0.221,181621796436010.0,,2.131,0.132,262.04,242555845.0,605859.0,2278217539553700.0
1513,2020-02-22,0.22,180192099144030.0,,2.502,0.161,269.56,335600294.0,606290.0,2265292035721431.0
1514,2020-02-23,0.222,182377202607460.0,,2.849,0.16,268.063,457800387.0,687702.0,2312523959601500.0
1515,2020-02-24,0.223,177634891669350.0,,3.119,0.183,257.198,481522675.0,670257.0,2250327706547000.0
1516,2020-02-25,0.221,179981940927510.0,,4.29,0.282,234.673,669157221.0,704929.0,2253688236794000.0
1517,2020-02-26,0.221,186066951634790.0,,3.39,0.173,226.626,608866887.0,714482.0,2341555874782344.0
1518,2020-02-27,0.222,181939700244410.0,,3.094,0.152,225.407,407217822.0,688694.0,2286565472767027.0
1519,2020-02-28,0.221,182080448907740.0,,2.276,0.119,226.525,260970738.0,620465.0,2296406980731179.0
1520,2020-02-29,0.222,179996774604260.0,,2.415,0.121,220.033,364944651.0,628500.0,2276237698688872.0
1521,2020-03-01,0.22,178672588002770.0,,2.459,0.117,225.589,569890259.0,681477.0,2242799646919400.0
1522,2020-03-02,0.222,180433585421560.0,,2.58,0.128,227.065,400116550.0,661402.0,2260147305886000.0
1523,2020-03-03,0.22,182749993304730.0,,2.599,0.128,224.612,334707571.0,663966.0,2282852690570200.0
1524,2020-03-04,0.225,181084372550300.0,,3.038,0.139,230.159,400064810.0,720114.0,2313319994972100.0
1525,2020-03-05,0.219,178351785191880.0,,2.745,0.14,236.203,442637412.0,676799.0,2224908607066427.0
1526,2020-03-06,0.22,181279862284150.0,,2.535,0.142,243.015,288656051.0,630992.0,2272278721586800.0
1527,2020-03-07,0.22,185883854767700.0,,3.674,0.23,223.811,419546914.0,662565.0,2322139559580106.0
1528,2020-03-08,0.224,181831711521880.0,,4.723,0.192,200.91,774070641.0,784085.0,2303810132604600.0
1529,2020-03-09,0.222,182245764571390.0,,3.21,0.125,201.931,530616417.0,760588.0,2287044580624144.0
1530,2020-03-10,0.221,179466045068780.0,,3.669,0.162,196.177,480401992.0,713065.0,2248362673637900.0
1531,2020-03-11,0.223,181886101731627.0,,22.245,1.042,155.044,1437352822.0,760781.0,2284570608826700.0
1532,2020-03-12,0.226,175556468305680.0,,19.752,0.72,124.456,1028361001.0,847947.0,2239735096573200.0
1533,2020-03-13,0.222,172705285457770.0,,3.975,0.111,128.998,410576277.0,681830.0,2175551803367400.0
1534,2020-03-14,0.221,173957537139630.0,,3.536,0.0985,123.835,389322242.0,657653.0,2182442413338493.0
1535,2020-03-15,0.222,174898020150160.0,,8.734,0.21,112.962,708488323.0,784094.0,2203461915246300.0
1536,2020-03-16,0.221,170002407579510.0,,4.959,0.115,115.189,384062658.0,763100.0,2133804903656800.0
1537,2020-03-17,0.22,174361562499430.0,,4.113,0.0911,114.046,316673356.0,768437.0,2180506634833800.0
1538,2020-03-18,0.222,174889779889190.0,,5.633,0.128,124.215,477275207.0,864017.0,2190931137541700.0
1539,2020-03-19,0.224,174036866631350.0,,4.775,0.12,136.363,515906026.0,822158.0,2190259871825300.0
1540,2020-03-20,0.223,180097099937440.0,,3.478,0.0796,131.923,222879552.0,857503.0,2227485546472000.0
1541,2020-03-21,0.229,171182448828860.0,,3.427,0.0872,130.074,226026998.0,746195.0,2159407213864600.0
1542,2020-03-22,0.223,175185836376790.0,,3.889,0.0941,127.684,336483339.0,801238.0,2159855079518100.0
1543,2020-03-23,0.227,177949719199380.0,,3.795,0.0974,137.419,600814904.0,791900.0,2232215234546543.0
1544,2020-03-24,0.226,175649892045200.0,,3.662,0.0982,137.1,317351535.0,765389.0,2192031453927202.0
1545,2020-03-25,0.222,176090401429740.0,,3.585,0.0924,135.613,287869435.0,772481.0,2216966800760700.0
1546,2020-03-26,0.22,176478546232670.0,,3.321,0.09,137.064,235292647.0,748776.0,2201867706749060.0
1547,2020-03-27,0.222,175746811185000.0,,2.774,0.0778,128.964,242161060.0,667726.0,2218397790224200.0
1548,2020-03-28,0.219,179538328367800.0,,2.42,0.0745,128.694,156268728.0,607984.0,2237588592265863.0
1549,2020-03-29,0.223,178534064251520.0,,3.134,0.0819,130.823,216091738.0,724004.0,2256529734997784.0
1550,2020-03-30,0.222,173936776217010.0,,3.418,0.0908,132.802,276957541.0,731749.0,2193623151656600.0
1551,2020-03-31,0.22,175401520293770.0,,3.124,0.0886,132.152,188732026.0,683007.0,2188531232200700.0
1552,2020-04-01,0.222,179394124759950.0,,3.52,0.101,138.885,310248243.0,720554.0,2261717269664528.0
1553,2020-04-02,0.221,176897176075030.0,,3.319,0.096,142.681,314703145.0,722688.0,2225426160025500.0
1554,2020-04-03,0.222,173151650046450.0,,2.537,0.0828,142.433,169211739.0,625952.0,2190117896213500.0
1555,2020-04-04,0.221,175358799360120.0,,2.454,0.0824,143.555,138965215.0,614001.0,2214274585765500.0
1556,2020-04-05,0.224,169175653499490.0,,4.224,0.129,154.953,418872923.0,771283.0,2145124590868400.0
1557,2020-04-06,0.22,175024913950040.0,,3.936,0.127,170.555,480936987.0,783472.0,2176478483863229.0
1558,2020-04-07,0.221,175139534547780.0,,3.522,0.105,169.768,310916196.0,830223.0,2205702165876900.0
1559,2020-04-08,0.222,175972994881340.0,,3.361,0.115,170.652,261340012.0,727502.0,2214325418377400.0
1560,2020-04-09,0.221,179750071917320.0,,3.544,0.112,160.542,496596240.0,745643.0,2247413248798400.0
1561,2020-04-10,0.225,172884462460360.0,,2.739,0.0926,157.973,157478857.0,680523.0,2197969953807986.0
1562,2020-04-11,0.219,179002190307860.0,,2.542,0.0867,159.989,172686302.0,678530.0,2234383334946100.0
1563,2020-04-12,0.221,177005142672530.0,,3.379,0.103,154.239,325618264.0,744306.0,2214842680256928.0
1564,2020-04-13,0.222,180305179052200.0,,3.608,0.102,158.49,217040717.0,813972.0,2271633373597664.0
1565,2020-04-14,0.222,179369413709530.0,,3.381,0.0983,157.873,217939352.0,792152.0,2247949895442400.0
1566,2020-04-15,0.223,180761606334200.0,,4.615,0.145,165.002,451521656.0,790334.0,2270284581070000.0
1567,2020-04-16,0.223,177408583222240.0,,3.64,0.115,170.863,287659137.0,785639.0,2242992503408687.0
1568,2020-04-17,0.223,178310495979560.0,,3.922,0.132,177.471,309111723.0,783111.0,2255731998701418.0
1569,2020-04-18,0.222,174686045568580.0,,3.521,0.126,182.73,263290029.0,741675.0,2192807617915600.0
1570,2020-04-19,0.222,174348575439570.0,,4.444,0.143,178.963,456914248.0,828885.0,2184858810985100.0
1571,2020-04-20,0.224,176847120614930.0,,4.458,0.147,171.592,367801461.0,812963.0,2232084512966400.0
1572,2020-04-21,0.222,176795077150870.0,,4.411,0.147,177.088,350573544.0,790519.0,2204262872606300.0
1573,2020-04-22,0.223,180275184956370.0,,4.628,0.155,184.938,401502279.0,826397.0,2262509276610800.0
1574,2020-04-23,0.222,177249172680260.0,,4.501,0.147,187.863,640344462.0,846807.0,2228822176456599.0
1575,2020-04-24,0.224,175992475307660.0,,3.882,0.138,192.416,281798155.0,792299.0,2216500301056000.0
1576,2020-04-25,0.223,176999323997140.0,,4.269,0.154,194.831,268454791.0,801949.0,2226631842248000.0
1577,2020-04-26,0.223,173340644097160.0,,4.406,0.151,195.339,405777292.0,841193.0,2177220308038400.0
1578,2020-04-27,0.224,172854507780860.0,,4.091,0.14,195.768,255045115.0,838453.0,2178617862385231.0
1579,2020-04-28,0.221,179601305770870.0,,6.325,0.226,207.369,556644363.0,897781.0,2238005274061377.0
1580,2020-04-29,0.226,182011596067590.0,,8.081,0.304,214.153,672294501.0,899459.0,2276654186112156.0
1581,2020-04-30,0.222,187051723927970.0,,4.57,0.175,211.673,309241440.0,827138.0,2318620367470840.0
1582,2020-05-01,0.223,185523115297150.0,,3.568,0.144,212.964,258933007.0,765990.0,2330872859711200.0
1583,2020-05-02,0.224,180670762303670.0,,4.088,0.162,213.071,267756526.0,789689.0,2279570599153865.0
1584,2020-05-03,0.22,187490688869100.0,,4.914,0.195,203.685,344360635.0,774035.0,2338904189751974.0
1585,2020-05-04,0.221,186877276708930.0,,5.25,0.204,205.837,333122007.0,785518.0,2353753727172800.0
1586,2020-05-05,0.226,180869803978770.0,,6.334,0.234,206.688,454119810.0,833428.0,2303100118469500.0
1587,2020-05-06,0.223,178857056571430.0,,7.633,0.275,206.739,621768346.0,877129.0,2243523414199400.0
1588,2020-05-07,0.222,182847537466040.0,,7.439,0.274,212.335,465607436.0,887756.0,2274344810388728.0
1589,2020-05-08,0.225,181432933438730.0,,6.299,0.224,212.343,314503291.0,894382.0,2296033792750800.0
1590,2020-05-09,0.222,179657032517470.0,,10.139,0.367,189.09,615689763.0,879153.0,2238801219669100.0
1591,2020-05-10,0.224,180376222944760.0,,8.333,0.275,187.27,448317938.0,887554.0,2266229277682380.0
1592,2020-05-11,0.225,180019683643570.0,,9.302,0.315,189.653,459367660.0,880678.0,2267370084451300.0
1593,2020-05-12,0.222,179841921820910.0,,11.437,0.42,193.866,485092662.0,856962.0,2249314785692062.0
1594,2020-05-13,0.223,182792983090670.0,,13.401,0.55,200.655,455571286.0,820300.0,2283144181093800.0
1595,2020-05-14,0.224,184976336545620.0,,10.729,0.382,199.236,384682065.0,888691.0,2328703692980969.0
1596,2020-05-15,0.225,180019214421670.0,,8.937,0.316,200.293,253758115.0,874975.0,2276285657202904.0
1597,2020-05-16,0.223,186225222377370.0,,9.404,0.376,204.699,277872491.0,808464.0,2326027885806891.0
1598,2020-05-17,0.225,179815781330640.0,,12.322,0.498,213.194,449510968.0,857645.0,2271760571777529.0
1599,2020-05-18,0.225,177249176005740.0,,11.188,0.448,212.87,340505363.0,848038.0,2243005424025600.0
1600,2020-05-19,0.223,183087785726298.0,,12.568,0.513,212.488,355555509.0,855377.0,2298306407304000.0
1601,2020-05-20,0.223,178427594831200.0,,16.174,0.664,205.062,411765568.0,867704.0,2237936164604100.0
1602,2020-05-21,0.227,178274961702340.0,,12.076,0.43,203.488,378291789.0,916282.0,2258238179726800.0
1603,2020-05-22,0.221,183769483736440.0,,7.927,0.295,208.171,345583767.0,868425.0,2273518500602780.0
1604,2020-05-23,0.225,182761406067800.0,,10.262,0.406,207.696,257823563.0,825755.0,2304280260143810.0
1605,2020-05-24,0.226,178237465549970.0,,12.85,0.485,203.63,311604557.0,875607.0,2262000049510200.0
1606,2020-05-25,0.222,179229580896490.0,,13.033,0.473,202.483,382983570.0,916975.0,2240723517554000.0
1607,2020-05-26,0.223,182848867026060.0,,13.851,0.532,205.091,313620680.0,896217.0,2295607835284184.0
1608,2020-05-27,0.225,178637555298720.0,,13.804,0.523,210.438,444105255.0,907265.0,2259740317061732.0
1609,2020-05-28,0.224,181026597186960.0,,12.086,0.457,220.948,573732082.0,949269.0,2275065014719500.0
1610,2020-05-29,0.224,183448863013330.0,,11.741,0.5,232.733,567756830.0,881950.0,2300421645778158.0
1611,2020-05-30,0.222,186408870199120.0,,9.981,0.44,237.985,517834302.0,850103.0,2328436581378000.0
1612,2020-05-31,0.225,182653399012980.0,,11.262,0.462,239.064,502666395.0,929874.0,2299269682399600.0
1613,2020-06-01,0.223,185086675040340.0,,12.586,0.519,244.44,914023996.0,980902.0,2308870193005000.0
1614,2020-06-02,0.225,186560545367250.0,,10.359,0.432,239.258,362325908.0,898364.0,2357415459983394.0
1615,2020-06-03,0.224,187369990213430.0,,10.963,0.455,243.681,386003520.0,930407.0,2367809883427728.0
1616,2020-06-04,0.222,186073134599820.0,,11.265,0.491,243.413,461711115.0,901995.0,2316215322461600.0
1617,2020-06-05,0.224,186058469722800.0,,12.459,0.528,242.071,224854318.0,946196.0,2340878660361848.0
1618,2020-06-06,0.223,188556856187320.0,,13.526,0.574,241.567,274809293.0,943786.0,2366153006324345.0
1619,2020-06-07,0.225,185022870276400.0,,13.736,0.573,243.909,385125088.0,966206.0,2333227858195700.0
1620,2020-06-08,0.222,183289484192280.0,,13.092,0.569,244.013,402524296.0,923075.0,2285532003046146.0
1621,2020-06-09,0.226,179061170571510.0,,14.33,3.398,245.147,456348067.0,939890.0,2277161984757869.0
1622,2020-06-10,0.223,181455692753950.0,,14.286,4.025,242.235,577420298.0,925331.0,2281666309846573.0
1623,2020-06-11,0.221,182330721713590.0,,12.545,0.544,236.045,385046605.0,889318.0,2275795455524200.0
1624,2020-06-12,0.222,182738505208410.0,,10.031,0.454,237.538,200400507.0,833267.0,2291640701042700.0
1625,2020-06-13,0.221,183610717293220.0,,8.627,0.404,236.423,238728711.0,785017.0,2300611543771100.0
1626,2020-06-14,0.223,183323527166280.0,,14.547,0.632,227.623,597349635.0,912281.0,2302546237156200.0
1627,2020-06-15,0.224,186199187098980.0,,14.002,0.596,233.694,383592555.0,904928.0,2353432775800042.0
1628,2020-06-16,0.224,181586314581410.0,,14.641,0.644,233.668,380548133.0,879736.0,2301870224815800.0
1629,2020-06-17,0.223,183047177164700.0,,13.529,0.568,233.044,429047405.0,913845.0,2296668695718500.0
1630,2020-06-18,0.221,187063580102400.0,,14.675,0.603,230.178,448760639.0,945942.0,2330632422008059.0
1631,2020-06-19,0.223,187915283042914.0,,12.033,0.475,229.433,240274499.0,941415.0,2358639303130428.0
1632,2020-06-20,0.221,187583048417660.0,,12.073,0.465,230.351,350077281.0,987058.0,2346555186346084.0
1633,2020-06-21,0.223,184147453645850.0,,16.454,0.621,238.171,600963319.0,1092083.0,2319236453606000.0
1634,2020-06-22,0.224,187652704836520.0,,18.08,0.695,243.62,583131181.0,1119442.0,2350414924159900.0
1635,2020-06-23,0.222,189004753545240.0,,18.584,0.743,240.432,1008030415.0,1070862.0,2362403429310276.0
1636,2020-06-24,0.223,191623273002770.0,,16.931,0.662,234.067,1322813588.0,1041742.0,2405277495851300.0
1637,2020-06-25,0.223,191503061273360.0,,15.655,0.613,232.056,651495603.0,1017402.0,2406894813815800.0
1638,2020-06-26,0.226,187735467536520.0,,15.067,0.566,228.459,417913464.0,1017138.0,2387370592572700.0
1639,2020-06-27,0.221,188045827989600.0,,14.393,0.543,223.846,302528977.0,997640.0,2341422418063800.0
1640,2020-06-28,0.225,189986863604200.0,,15.963,0.577,225.839,354066309.0,1056189.0,2397434952741300.0
1641,2020-06-29,0.222,189203997230330.0,,19.592,0.738,227.476,454615397.0,1111318.0,2358194560152865.0
1642,2020-06-30,0.225,185550150845230.0,,18.256,0.708,229.506,423557006.0,1044438.0,2337924652434036.0
1643,2020-07-01,0.224,186911563206410.0,,16.914,0.642,229.789,417787621.0,1039119.0,2358316359484600.0
1644,2020-07-02,0.222,190398643293511.0,,17.283,0.674,227.996,413354780.0,1022098.0,2382837221643072.0
1645,2020-07-03,0.224,190439350603970.0,,13.768,0.543,228.389,274729251.0,946287.0,2408139345124500.0
1646,2020-07-04,0.222,188951064445330.0,,12.947,0.545,228.057,232755168.0,880075.0,2377379511992100.0
1647,2020-07-05,0.223,190275858512780.0,,15.928,0.629,235.619,531613112.0,1020012.0,2389478678201600.0
1648,2020-07-06,0.222,188110889898520.0,,16.076,0.623,239.608,545634258.0,1064506.0,2349911136065227.0
1649,2020-07-07,0.221,194437750141990.0,,19.649,0.806,244.611,776102024.0,1092210.0,2428374563081700.0
1650,2020-07-08,0.224,191389567070740.0,,18.215,0.747,245.093,598257350.0,1070343.0,2403289733407635.0
1651,2020-07-09,0.225,188568396895130.0,,15.298,0.595,240.73,591891768.0,1034806.0,2391923596958463.0
1652,2020-07-10,0.22,192491001432190.0,,13.563,0.552,241.313,265967621.0,982930.0,2396733448300371.0
1653,2020-07-11,0.222,193603614354590.0,,12.825,0.51,241.248,300203033.0,997960.0,2423942793963600.0
1654,2020-07-12,0.222,195187487613000.0,,19.458,0.762,243.63,660434050.0,1151834.0,2444765450655600.0
1655,2020-07-13,0.225,190755179390734.0,,17.21,0.656,240.949,770191444.0,1098661.0,2408928049386500.0
1656,2020-07-14,0.223,190147080601320.0,,19.593,0.777,240.655,455857447.0,1111360.0,2384779411814400.0
1657,2020-07-15,0.225,190639176883880.0,,21.07,0.852,235.609,519897454.0,1068464.0,2416897008164607.0
1658,2020-07-16,0.223,186766174432460.0,,21.521,0.864,234.484,444745514.0,1078101.0,2361180447237900.0
1659,2020-07-17,0.221,192879697762230.0,,19.941,0.803,236.211,320322369.0,1071509.0,2402131610682276.0
1660,2020-07-18,0.223,191819525838520.0,,21.576,0.863,236.843,387185562.0,1082448.0,2424577704170800.0
1661,2020-07-19,0.224,187918469505380.0,,25.608,1.065,239.712,537323389.0,1143700.0,2362944145208600.0
1662,2020-07-20,0.226,182581243674350.0,,26.459,1.157,243.273,573538975.0,1120095.0,2302394117851142.0
1663,2020-07-21,0.223,180688788019070.0,,26.183,1.126,246.928,726289159.0,1138040.0,2277414665187500.0
1664,2020-07-22,0.221,189793694968850.0,,28.503,1.402,268.597,1376600038.0,1146962.0,2360083649928100.0
1665,2020-07-23,0.221,195800645477940.0,,27.684,1.355,276.344,850227205.0,1146282.0,2452139971627759.0
1666,2020-07-24,0.227,186974815387850.0,,29.694,1.51,288.562,830159711.0,1175506.0,2383628844056100.0
1667,2020-07-25,0.222,194560916584750.0,,26.881,1.486,308.18,1039761847.0,1137893.0,2431627905427886.0
1668,2020-07-26,0.223,194653034671786.0,,32.792,1.897,323.015,1591305249.0,1261456.0,2450503703949248.0
1669,2020-07-27,0.222,200567071098470.0,,26.811,1.403,318.224,1039278261.0,1222353.0,2511147459232083.0
1670,2020-07-28,0.221,201593861667680.0,,27.525,1.549,320.891,982458596.0,1163851.0,2533983749178500.0
1671,2020-07-29,0.225,196455823694270.0,,26.523,1.458,322.71,1105974123.0,1164479.0,2495871727286803.0
1672,2020-07-30,0.222,191022549646560.0,,28.473,1.654,340.422,1155577363.0,1218838.0,2394725595605838.0
1673,2020-07-31,0.221,195166820122240.0,,24.699,1.478,361.742,1111595784.0,1171566.0,2438661057420395.0
1674,2020-08-01,0.222,200611809030310.0,,27.552,1.976,379.036,1255021156.0,1125886.0,2515079370334200.0
1675,2020-08-02,0.222,193862534497400.0,,25.906,1.725,387.379,1254208262.0,1176793.0,2428338119437700.0
1676,2020-08-03,0.225,195075381577840.0,,23.124,1.467,391.406,1322553604.0,1163939.0,2463087173003900.0
1677,2020-08-04,0.223,194386861791890.0,,21.956,1.359,394.558,962537464.0,1182699.0,2453222927579741.0
1678,2020-08-05,0.221,197253550679490.0,,23.259,1.461,397.069,992573811.0,1215885.0,2452907616640600.0
1679,2020-08-06,0.222,200374314120920.0,,27.759,1.771,389.125,1118674019.0,1249695.0,2517385816455300.0
1680,2020-08-07,0.223,201241657972210.0,,25.948,1.681,385.928,640265829.0,1182406.0,2543810968810946.0
1681,2020-08-08,0.221,206636642971720.0,,29.148,1.94,391.995,736729731.0,1229151.0,2592107455956343.0
1682,2020-08-09,0.222,204232765645290.0,,37.486,2.859,395.15,1301037210.0,1289980.0,2573426338302053.0
1683,2020-08-10,0.223,201382514966850.0,,39.705,3.085,387.769,1198105069.0,1254244.0,2534224749941378.0
1684,2020-08-11,0.221,204993920410380.0,,52.432,5.507,381.257,1600318907.0,1229214.0,2562045580658100.0
1685,2020-08-12,0.222,204906855863970.0,,54.582,6.623,395.224,1573186862.0,1209139.0,2583444541516700.0
1686,2020-08-13,0.221,213000842197490.0,,50.301,5.866,429.703,1967810617.0,1201546.0,2676094574784387.0
1687,2020-08-14,0.222,216247877083330.0,,38.069,3.585,436.151,967004713.0,1107833.0,2729266699180400.0
1688,2020-08-15,0.221,210945144693010.0,,35.012,2.93,428.051,897418323.0,1152319.0,2656591643638469.0
1689,2020-08-16,0.225,201917292593250.0,,36.907,3.143,431.222,1287091844.0,1181976.0,2581957215398700.0
1690,2020-08-17,0.219,198698184440410.0,,40.219,3.582,427.952,1263151877.0,1229256.0,2477494953102993.0
1691,2020-08-18,0.221,207157840125500.0,,41.105,3.64,411.565,1230571246.0,1216891.0,2599290832333296.0
1692,2020-08-19,0.22,211574087646280.0,,38.194,3.171,411.537,1247810767.0,1182994.0,2658943276749900.0
1693,2020-08-20,0.222,216360184777100.0,,44.694,4.055,406.298,1279735960.0,1256752.0,2728688407264615.0
1694,2020-08-21,0.223,213019498051280.0,,34.999,2.822,389.503,848401948.0,1102479.0,2705914605775058.0
1695,2020-08-22,0.219,218579571116990.0,,30.719,2.28,390.957,593936089.0,1122524.0,2729429715947221.0
1696,2020-08-23,0.221,215629550865990.0,,34.114,2.668,400.797,1164955721.0,1162182.0,2726633820925500.0
1697,2020-08-24,0.224,216549848112920.0,,35.415,2.88,391.428,1108736440.0,1138199.0,2759997186292721.0
1698,2020-08-25,0.219,219523155402300.0,,32.198,2.374,385.308,1101031542.0,1166218.0,2736414288730281.0
1699,2020-08-26,0.222,215616286100150.0,,33.036,2.483,383.445,890070098.0,1136576.0,2725937120855200.0
1700,2020-08-27,0.22,220807855006430.0,,32.233,2.486,390.98,1356887075.0,1131912.0,2780535651250185.0
